params,score,score_std,iteration_time,ndcg,recall,ndcg_std,recall_std
"{'alphas': [0.19335350936957846, 0.1554427617091953, 0.75], 'alpha_weights': [0.18932402722777603, 0.0, 0.810675972772224], 'popularity_weight': 0.0, 'num_iterations': 216, 'process_playtime': 'log'}",0.34823686898132794,0.007251283190081491,43.626209020614624,0.3406216364433705,0.3913898533630866,0.007806961860347444,0.00495819050036991
"{'alphas': [0.271583947114544, 0.23094213297802668, 0.0], 'alpha_weights': [0.04799189593624381, 0.0, 0.9520081040637562], 'popularity_weight': 0.07853756067020987, 'num_iterations': 111, 'process_playtime': 'log'}",0.35832319997615714,0.007607615241586259,30.10361099243164,0.3507426556093307,0.40127961805483997,0.007972828662378093,0.005860245442253671
"{'alphas': [0.3340645392742801, 0.24423595492524358, 0.0], 'alpha_weights': [0.0, 1.0, 0.0], 'popularity_weight': 0.0, 'num_iterations': 164, 'process_playtime': 'log'}",0.35973066793675024,0.005404656346443555,32.50006675720215,0.35146165969119786,0.4065883813282138,0.006151984243540918,0.0030210965304781337
"{'alphas': [0.19875523798328049, 0.5461327456678065, 0.0], 'alpha_weights': [0.7594024570838104, 0.24059754291618962, 0.0], 'popularity_weight': 0.0, 'num_iterations': 480, 'process_playtime': 'log'}",0.3577795341972781,0.005623123499596546,32.61046600341797,0.3496968064375179,0.40358165816925307,0.006398377868798186,0.002577468075367418
"{'alphas': [0.0018632542496099897, 0.13624373028695014, 0.20917456933334977], 'alpha_weights': [0.22768103169739523, 0.34964575778891666, 0.42267321051368806], 'popularity_weight': 0.18477493522487456, 'num_iterations': 102, 'process_playtime': 'log'}",0.3610276307450891,0.005900768038533074,28.18897581100464,0.3526394610380632,0.40856059241823556,0.006598577443696688,0.0032578222222542207
"{'alphas': [3.662226014587069e-18, 0.5785993919422899, 0.75], 'alpha_weights': [0.458841833507181, 0.5411581664928189, 0.0], 'popularity_weight': 0.0, 'num_iterations': 75, 'process_playtime': 'log'}",0.35248132501571067,0.0067246707041069675,47.27241396903992,0.3446861034403368,0.39665424727616266,0.0073101951708064335,0.004331555275262788
"{'alphas': [0.06664399472327162, 0.12566662979960996, 0.0], 'alpha_weights': [0.09258002167514973, 0.5333913310653905, 0.37402864725945967], 'popularity_weight': 0.1471126511287892, 'num_iterations': 75, 'process_playtime': 'log'}",0.3622476169353362,0.0059116039096915865,26.848334789276123,0.35397082081152703,0.4091494616369216,0.006466535115250172,0.004028448119465261
"{'alphas': [0.4695881403259867, 0.0, 0.0], 'alpha_weights': [1.0, 0.0, 0.0], 'popularity_weight': 0.0, 'num_iterations': 75, 'process_playtime': 'log'}",0.3555485098146147,0.0056869511231936315,27.181469202041626,0.3473811477870494,0.4018302279708179,0.006397725232975102,0.0032130953152533447
"{'alphas': [0.75, 0.0, 0.0], 'alpha_weights': [0.0, 0.5, 0.5], 'popularity_weight': 0.2, 'num_iterations': 75, 'process_playtime': 'log'}",0.33226077430086753,0.00859867530306539,35.8867130279541,0.3262825307937021,0.36613748750813807,0.008678946022519476,0.008694052942632815
"{'alphas': [0.4962631386755315, 0.2996009012232498, 0.75], 'alpha_weights': [0.013347088844159761, 0.19608365124126625, 0.7905692599145739], 'popularity_weight': 0.03284594691789469, 'num_iterations': 188, 'process_playtime': 'log'}",0.3485189931383303,0.0072476564566065944,48.513777017593384,0.34086481639312355,0.39189266136116835,0.007824936833027618,0.004972331792011031
"{'alphas': [0.014028175924323791, 0.2290373661147334, 0.0], 'alpha_weights': [0.24578027483635348, 0.3776831072052485, 0.376536617958398], 'popularity_weight': 0.19100946740342117, 'num_iterations': 589, 'process_playtime': 'log'}",0.36044229108322884,0.006387566864947735,25.24316096305847,0.35223088993452967,0.406973564259191,0.006935297227973203,0.004700263636288859
"{'alphas': [0.0, 0.75, 0.0], 'alpha_weights': [0.0, 0.5, 0.5], 'popularity_weight': 0.13646291378641304, 'num_iterations': 75, 'process_playtime': 'log'}",0.3477789056278688,0.007870084185714407,35.503369092941284,0.3402316913596481,0.3905464531477863,0.00833323583583545,0.005800748028098641
"{'alphas': [0.744790292521077, 0.7329562368011633, 0.40303150355971534], 'alpha_weights': [0.48213920751456774, 0.5023096802488752, 0.015551112236557139], 'popularity_weight': 0.0017556381330056142, 'num_iterations': 349, 'process_playtime': 'log'}",0.34806467859805856,0.007420915096250102,56.506104946136475,0.3404460177011617,0.3912370903471407,0.007967277787766498,0.005141599550037735
"{'alphas': [0.0, 0.0, 0.0], 'alpha_weights': [0.5, 0.5, 0.0], 'popularity_weight': 0.0, 'num_iterations': 600, 'process_playtime': 'log'}",0.17445211181953,0.009055574035054106,19.946350812911987,0.17193529002815758,0.18871410197064034,0.008945473771489593,0.010959609667310995
"{'alphas': [0.0, 0.0, 0.0], 'alpha_weights': [0.6016845262594621, 0.0, 0.3983154737405379], 'popularity_weight': 0.1902414048333251, 'num_iterations': 289, 'process_playtime': 'log'}",0.33226077430086753,0.00859867530306539,19.91622495651245,0.3262825307937021,0.36613748750813807,0.008678946022519476,0.008694052942632815
"{'alphas': [0.0, 0.75, 0.0], 'alpha_weights': [0.6242082818889396, 0.0, 0.3757917181110604], 'popularity_weight': 0.058154703636037086, 'num_iterations': 106, 'process_playtime': 'log'}",0.33226077430086753,0.00859867530306539,35.05871891975403,0.3262825307937021,0.36613748750813807,0.008678946022519476,0.008694052942632815
"{'alphas': [0.0, 0.22167853341416477, 0.0], 'alpha_weights': [0.0, 1.0, 0.0], 'popularity_weight': 0.08118938023671507, 'num_iterations': 75, 'process_playtime': 'log'}",0.3602444848161663,0.005819303537619732,23.589051008224487,0.3519168688514262,0.4074343086163598,0.006522494488739955,0.0029275806141051343
"{'alphas': [0.0, 0.6118030637455716, 0.0], 'alpha_weights': [0.0, 0.5235968942586045, 0.4764031057413955], 'popularity_weight': 0.0, 'num_iterations': 600, 'process_playtime': 'log'}",0.35199955021497403,0.006875620281211427,29.97170615196228,0.34418824987072133,0.39626358549907303,0.007490548816690971,0.004303807177403754
"{'alphas': [0.0, 0.75, 0.0], 'alpha_weights': [0.0, 0.0, 1.0], 'popularity_weight': 0.2, 'num_iterations': 259, 'process_playtime': 'log'}",0.33226077430086753,0.00859867530306539,35.62745904922485,0.3262825307937021,0.36613748750813807,0.008678946022519476,0.008694052942632815
"{'alphas': [0.0, 0.75, 2.0324006185331078e-18], 'alpha_weights': [0.34564875059940325, 0.34564875059940325, 0.30870249880119344], 'popularity_weight': 0.2, 'num_iterations': 99, 'process_playtime': 'log'}",0.3477219553886792,0.007801636541671552,35.60399389266968,0.3402107499856037,0.39028545267277454,0.00825656879213025,0.005919474603220283
"{'alphas': [3.9601117342725875e-18, 0.0, 0.0], 'alpha_weights': [0.0, 0.0, 1.0], 'popularity_weight': 0.2, 'num_iterations': 95, 'process_playtime': 'log'}",0.33226077430086753,0.00859867530306539,19.37754201889038,0.3262825307937021,0.36613748750813807,0.008678946022519476,0.008694052942632815
"{'alphas': [0.75, 0.27202745163956127, 0.09414405153508311], 'alpha_weights': [0.0, 0.5, 0.5], 'popularity_weight': 0.0, 'num_iterations': 81, 'process_playtime': 'log'}",0.36020276486197705,0.006002200548663379,42.62907600402832,0.35188753368795805,0.40732240818141846,0.00660726252539443,0.0038061028450037796
"{'alphas': [0.5326845239730615, 0.30681432524019686, 0.0], 'alpha_weights': [0.5687113477866861, 0.0, 0.4312886522133139], 'popularity_weight': 0.08579716477793689, 'num_iterations': 104, 'process_playtime': 'log'}",0.35433568980817665,0.005715359158428225,33.048372983932495,0.34630130447578295,0.3998638733584074,0.006572256445566641,0.0025432802927595447
"{'alphas': [0.0564442302130776, 0.75, 1.0834458267738964e-17], 'alpha_weights': [0.0, 0.0, 1.0], 'popularity_weight': 0.0, 'num_iterations': 103, 'process_playtime': 'log'}",0.17445211181953,0.009055574035054106,37.63493013381958,0.17193529002815758,0.18871410197064034,0.008945473771489593,0.010959609667310995
"{'alphas': [0.022273161198307648, 0.23540843334780748, 0.75], 'alpha_weights': [0.0, 0.8476823443617173, 0.1523176556382827], 'popularity_weight': 0.15153358428267993, 'num_iterations': 467, 'process_playtime': 'log'}",0.3557276333231701,0.005892750852854462,42.15347480773926,0.347618027857657,0.4016820642944115,0.006564416645159622,0.003543235442858175
"{'alphas': [0.0, 0.44867020998686147, 0.6468012246960309], 'alpha_weights': [0.0, 0.6953233141455486, 0.3046766858544514], 'popularity_weight': 0.0, 'num_iterations': 106, 'process_playtime': 'log'}",0.35437091593525016,0.005548489973252886,39.91424489021301,0.34628770684417254,0.40017576745135647,0.006472521003022425,0.0027941902102437276
"{'alphas': [0.6048067507087872, 0.4666158726779751, 0.75], 'alpha_weights': [0.9047564114160488, 0.0, 0.09524358858395107], 'popularity_weight': 0.0, 'num_iterations': 216, 'process_playtime': 'log'}",0.35178444932508096,0.006682236139503429,56.70549488067627,0.34391170805264387,0.39639664986889106,0.00733662642007246,0.004132750329686733
"{'alphas': [0.749570127803051, 0.3833421185611141, 0.22712556179466134], 'alpha_weights': [0.11503796797045862, 0.03356242252457781, 0.8513996095049635], 'popularity_weight': 0.11109070004292172, 'num_iterations': 194, 'process_playtime': 'log'}",0.35657110030232264,0.005543129225182203,48.1639358997345,0.3484519031576292,0.40257988412225254,0.006273944559507209,0.002643147536619854
"{'alphas': [0.35220876828021097, 0.3597418095063543, 0.75], 'alpha_weights': [0.48143856658984274, 0.48143856658984274, 0.03712286682031453], 'popularity_weight': 0.2, 'num_iterations': 136, 'process_playtime': 'log'}",0.35724827027517875,0.005711496327347853,48.80017900466919,0.34903939036111686,0.4037652564548629,0.006480476848997146,0.0027078130258733446
"{'alphas': [0.19814007271861472, 0.4403762903182591, 0.14288129037973993], 'alpha_weights': [0.14965390347760318, 0.5526050761010308, 0.29774102042136613], 'popularity_weight': 0.2, 'num_iterations': 275, 'process_playtime': 'log'}",0.35775822238743366,0.005611238599444333,35.21030282974243,0.34955363842067094,0.4042508648657557,0.006377444279438493,0.0022295689287265023
"{'alphas': [0.2330513719643551, 0.4966453017700361, 0.75], 'alpha_weights': [0.0, 0.0, 1.0], 'popularity_weight': 0.2, 'num_iterations': 436, 'process_playtime': 'log'}",0.34765321667078225,0.007705499660804885,50.30875205993652,0.3401181098143809,0.3903521555237231,0.008186591926232806,0.005492187351951652
"{'alphas': [0.015767645136063484, 0.37595276422538526, 0.0], 'alpha_weights': [0.33057988739594263, 0.6694201126040573, 0.0], 'popularity_weight': 0.0, 'num_iterations': 388, 'process_playtime': 'log'}",0.35798821159913435,0.005605536393092938,28.521451711654663,0.34989188257672116,0.403867409392809,0.006391900321810476,0.0025673355425175127
"{'alphas': [0.21613590293946155, 0.3328486205082202, 0.3810794257515789], 'alpha_weights': [0.37606373707950613, 0.27016927900123583, 0.3537669839192579], 'popularity_weight': 0.2, 'num_iterations': 75, 'process_playtime': 'log'}",0.35852882705555505,0.005791876787708119,36.36316704750061,0.35039599789643144,0.40461485895725574,0.006486440870504852,0.00274086443064625
"{'alphas': [0.34021084242019695, 0.75, 0.6793279220220044], 'alpha_weights': [0.0, 0.6847323876791782, 0.31526761232082184], 'popularity_weight': 0.0, 'num_iterations': 252, 'process_playtime': 'log'}",0.3481936830621534,0.0073104881389518175,57.8196542263031,0.34057794860184515,0.3913495116705668,0.007856894055244697,0.005046096622560899
"{'alphas': [0.0, 0.6235229184651375, 0.0], 'alpha_weights': [0.6476178102042626, 0.3523821897957374, 0.0], 'popularity_weight': 0.10024528023557555, 'num_iterations': 191, 'process_playtime': 'log'}",0.3517301184804081,0.007049607000487939,31.91471791267395,0.34394176126176657,0.3958641427193768,0.007671036981676993,0.0041334984250030295
"{'alphas': [0.09444169217253345, 0.610613738174042, 0.75], 'alpha_weights': [0.18667692755204374, 0.38917362499153135, 0.424149447456425], 'popularity_weight': 0.0, 'num_iterations': 600, 'process_playtime': 'log'}",0.34973916921388676,0.007383087047650172,51.22662687301636,0.34208064399371,0.3931374787948885,0.008008208518624799,0.004774665186036737
"{'alphas': [0.1151433599078377, 0.75, 0.75], 'alpha_weights': [0.0, 0.8420868983729572, 0.1579131016270428], 'popularity_weight': 0.2, 'num_iterations': 251, 'process_playtime': 'log'}",0.34765321667078225,0.007705499660804885,57.92185020446777,0.3401181098143809,0.3903521555237231,0.008186591926232806,0.005492187351951652
"{'alphas': [7.59001047593062e-18, 0.0, 0.75], 'alpha_weights': [1.0, 0.0, 0.0], 'popularity_weight': 0.2, 'num_iterations': 244, 'process_playtime': 'log'}",0.33226077430086753,0.00859867530306539,37.69693398475647,0.3262825307937021,0.36613748750813807,0.008678946022519476,0.008694052942632815
"{'alphas': [0.0, 0.0510719173924722, 0.19072250938860108], 'alpha_weights': [1.0, 0.0, 0.0], 'popularity_weight': 0.06753256488174274, 'num_iterations': 75, 'process_playtime': 'log'}",0.33226077430086753,0.00859867530306539,26.278852939605713,0.3262825307937021,0.36613748750813807,0.008678946022519476,0.008694052942632815
"{'alphas': [0.0, 0.0, 0.6885150758359531], 'alpha_weights': [0.6973838334412321, 0.3026161665587679, 0.0], 'popularity_weight': 0.2, 'num_iterations': 75, 'process_playtime': 'log'}",0.33226077430086753,0.00859867530306539,33.90400171279907,0.3262825307937021,0.36613748750813807,0.008678946022519476,0.008694052942632815
"{'alphas': [0.75, 0.3721660790154533, 0.6665560924235415], 'alpha_weights': [0.5533174646415305, 0.44668253535846947, 0.0], 'popularity_weight': 0.0, 'num_iterations': 75, 'process_playtime': 'log'}",0.3510000044681301,0.006912522608785212,56.340283155441284,0.34309403278752976,0.39580051065819893,0.007624745671481793,0.004222607387077023
"{'alphas': [0.75, 0.33617470785325293, 0.05943365124288863], 'alpha_weights': [0.19829556730775386, 0.2945821366966117, 0.5071222959956345], 'popularity_weight': 0.11394259822923361, 'num_iterations': 600, 'process_playtime': 'log'}",0.35319770948912116,0.006173589413174074,45.520347118377686,0.3452487154124991,0.39824200925664605,0.00690022746896946,0.003394049511406732
"{'alphas': [0.0, 0.2557350814304965, 0.22324214013699323], 'alpha_weights': [0.7665071628352357, 0.11055602735770176, 0.12293680980706273], 'popularity_weight': 0.0, 'num_iterations': 352, 'process_playtime': 'log'}",0.36044620819603734,0.00583327825162671,29.28468608856201,0.35225635210560186,0.406855392708505,0.006491982858645456,0.003783984544258712
"{'alphas': [0.0, 0.75, 0.630537963898485], 'alpha_weights': [0.0, 1.0, 0.0], 'popularity_weight': 0.2, 'num_iterations': 600, 'process_playtime': 'log'}",0.34765321667078225,0.007705499660804885,49.125113010406494,0.3401181098143809,0.3903521555237231,0.008186591926232806,0.005492187351951652
"{'alphas': [0.0, 0.3864862671764116, 0.75], 'alpha_weights': [0.31573250421835497, 0.684267495781645, 0.0], 'popularity_weight': 0.05771223579820385, 'num_iterations': 75, 'process_playtime': 'log'}",0.3574075404229666,0.0057563080114322925,43.35347819328308,0.3492458630030019,0.40365704580276646,0.006531028500289484,0.002668290890533268
"{'alphas': [0.0, 0.42976308442892613, 0.0], 'alpha_weights': [0.7781052214345494, 0.22189477856545053, 0.0], 'popularity_weight': 0.11324400757771849, 'num_iterations': 249, 'process_playtime': 'log'}",0.35661527300495094,0.006113490055906712,27.17845392227173,0.34864603946291456,0.4017742630764904,0.006718545576827674,0.003337660044668791
"{'alphas': [0.0, 0.09760768823269536, 0.0], 'alpha_weights': [0.0, 1.0, 0.0], 'popularity_weight': 0.06553733176712917, 'num_iterations': 600, 'process_playtime': 'log'}",0.36223787113913675,0.0051934366722243535,23.459321975708008,0.3538025244497114,0.4100381690458808,0.005758536193967803,0.003856181179473655
"{'alphas': [0.09938642329471192, 0.15574002823512545, 0.75], 'alpha_weights': [0.2451879875214727, 0.4966692447878088, 0.2581427676907185], 'popularity_weight': 0.2, 'num_iterations': 107, 'process_playtime': 'log'}",0.3524089558628223,0.006582618104400953,43.66609477996826,0.34458585076353737,0.3967398847587702,0.007194598004575579,0.003874870444634791
"{'alphas': [0.006183750568123576, 0.75, 0.75], 'alpha_weights': [0.44507300788185655, 0.44507300788185655, 0.1098539842362869], 'popularity_weight': 0.2, 'num_iterations': 251, 'process_playtime': 'log'}",0.34781888490884355,0.007777936719347418,56.10645031929016,0.3402725761789225,0.3905813010450631,0.008227343718319204,0.0057672975333763424
"{'alphas': [0.0, 0.3521429448672401, 0.0], 'alpha_weights': [0.5062481883228439, 0.49375181167715604, 0.0], 'popularity_weight': 0.2, 'num_iterations': 75, 'process_playtime': 'log'}",0.3584076097419995,0.005803445122967195,25.924891233444214,0.3502994986309465,0.40435357270463285,0.006532245014466749,0.003268626434861377
"{'alphas': [0.0, 0.0, 0.0], 'alpha_weights': [0.0, 0.2232312514651605, 0.7767687485348393], 'popularity_weight': 0.0, 'num_iterations': 75, 'process_playtime': 'log'}",0.17445211181953,0.009055574035054106,19.981457948684692,0.17193529002815758,0.18871410197064034,0.008945473771489593,0.010959609667310995
"{'alphas': [0.026541420687400598, 0.13605278506972296, 0.2681843678372389], 'alpha_weights': [0.17890409961341933, 0.5637825344140873, 0.2573133659724934], 'popularity_weight': 0.06987230036105119, 'num_iterations': 483, 'process_playtime': 'log'}",0.3612669269639161,0.005915188099959923,29.902037858963013,0.3527931844727034,0.4092848010807882,0.006619361902851468,0.0032186163054806973
"{'alphas': [0.13679510867862835, 0.0, 0.29295966441014687], 'alpha_weights': [0.22549628144403885, 0.734470100618586, 0.04003361793737513], 'popularity_weight': 0.08609592689199502, 'num_iterations': 441, 'process_playtime': 'log'}",0.3614162558186635,0.0065117681130096505,27.83287000656128,0.3532619386441595,0.4076240531408528,0.0070637036109601325,0.004162255018405115
"{'alphas': [0.4765962917105138, 0.7478265292557503, 0.75], 'alpha_weights': [0.004240799953363414, 0.8184504533694624, 0.17730874667717406], 'popularity_weight': 0.0, 'num_iterations': 296, 'process_playtime': 'log'}",0.3476829894210629,0.0075433580087797,61.400002002716064,0.34015002097599073,0.3903698106098054,0.008019697471477493,0.005329262103202093
"{'alphas': [0.10976700864030904, 0.2814724395160476, 0.04377701324973188], 'alpha_weights': [0.8698832212156681, 0.10664710009539778, 0.02346967868893415], 'popularity_weight': 0.02799841985495982, 'num_iterations': 289, 'process_playtime': 'log'}",0.3619668296019394,0.005623725958567314,30.42640495300293,0.353543824029819,0.40969719451062175,0.0062285551775996,0.0039181487344602224
"{'alphas': [0.5673728556478076, 0.1449736648205201, 0.43174230205742803], 'alpha_weights': [0.6301887600537789, 0.1620236111419103, 0.2077876288043108], 'popularity_weight': 0.01442365682456304, 'num_iterations': 496, 'process_playtime': 'log'}",0.3545725492179595,0.005732998801564852,40.74077391624451,0.3464588400148026,0.4005502347025161,0.006611300901220526,0.0030418948570624074
"{'alphas': [0.2737912792078345, 0.48578441707602227, 0.0476804883804868], 'alpha_weights': [0.020469794910802735, 0.70521315344628, 0.27431705164291736], 'popularity_weight': 0.06722212817707066, 'num_iterations': 483, 'process_playtime': 'log'}",0.3556756796298921,0.005810315775621694,35.32580089569092,0.34754107861607947,0.4017717520414974,0.006520258139938535,0.0035921210824371875
"{'alphas': [0.04695422745368154, 0.0, 0.4544321992110568], 'alpha_weights': [0.29316697342137327, 0.368507302406969, 0.33832572417165774], 'popularity_weight': 0.07831086333265685, 'num_iterations': 342, 'process_playtime': 'log'}",0.35669806462375425,0.005760419050763643,29.44606113433838,0.3486056669795284,0.4025549846077005,0.006471307357448503,0.0030764793245025173
"{'alphas': [0.31108390286222265, 0.04250808675621944, 0.0], 'alpha_weights': [1.0, 0.0, 0.0], 'popularity_weight': 0.06798779775857826, 'num_iterations': 401, 'process_playtime': 'log'}",0.35889563968225247,0.005517592742672951,27.726897716522217,0.3507238355979809,0.4052025294931248,0.006269575998204185,0.0016963206973331978
"{'alphas': [0.13430119366818172, 0.0, 0.0], 'alpha_weights': [0.5162482841763056, 0.08008499504485643, 0.40366672077883786], 'popularity_weight': 0.06705013093612505, 'num_iterations': 185, 'process_playtime': 'log'}",0.362176290898693,0.005873973706133691,22.890548944473267,0.35390235646528584,0.4090619193546676,0.006417079176612744,0.004177306015590092
"{'alphas': [0.16955808051021748, 0.29611054023950906, 0.75], 'alpha_weights': [0.44099113052541267, 0.48744243856459557, 0.07156643090999174], 'popularity_weight': 0.0, 'num_iterations': 547, 'process_playtime': 'log'}",0.35763936524099127,0.005602301203974252,45.54057192802429,0.3495574443422977,0.40343691700025497,0.006377092118741324,0.002495172492364242
"{'alphas': [0.408603520655382, 0.42974048760063854, 0.16918704679953406], 'alpha_weights': [0.5547662219818831, 0.3708233390653243, 0.07441043895279269], 'popularity_weight': 0.1236536766736251, 'num_iterations': 114, 'process_playtime': 'log'}",0.3567431026531829,0.005523067960214092,37.476178884506226,0.34863094805954153,0.4027119786838173,0.0062459962585534445,0.002716289326342381
"{'alphas': [0.32460590338696715, 0.27632260821015375, 0.053980779082047514], 'alpha_weights': [0.38169064003935743, 0.4132667805943225, 0.20504257936632014], 'popularity_weight': 0.13054048791797626, 'num_iterations': 163, 'process_playtime': 'log'}",0.35904065105268795,0.005689555335481241,32.92639994621277,0.350855964810989,0.40542053975564823,0.006364485729729797,0.002462700218399822
"{'alphas': [0.6805395820414384, 0.0024538259679242826, 0.23560631658265008], 'alpha_weights': [0.45776491554164966, 0.30245947889466185, 0.2397756055636885], 'popularity_weight': 0.04533395793257654, 'num_iterations': 373, 'process_playtime': 'log'}",0.3517075130941087,0.00692151344434205,40.13567280769348,0.3438635042000712,0.39615689682698774,0.007539897675291857,0.0042812453986491635
"{'alphas': [0.38559658257233986, 0.0, 0.18295450622472165], 'alpha_weights': [0.27938985455941, 0.3962570337478966, 0.3243531116926933], 'popularity_weight': 0.11036807463922926, 'num_iterations': 187, 'process_playtime': 'log'}",0.358958089485187,0.005853947686460162,30.090692043304443,0.35084642002858263,0.4049242164059446,0.006548079034669177,0.003029508650091401
"{'alphas': [0.0, 0.2861623911894761, 0.636228218752233], 'alpha_weights': [0.4949655011948133, 0.0, 0.5050344988051867], 'popularity_weight': 0.055229262416625284, 'num_iterations': 528, 'process_playtime': 'log'}",0.35150982065351144,0.0071051469794210535,36.70586967468262,0.34365873100596,0.39599932865630255,0.007769152522502576,0.0042805002934539664
