params,score,score_std,iteration_time,ndcg,recall,ndcg_std,recall_std
"{'alpha1': 0.18892057983655963, 'alpha2': 0.7289154078752293, 'stage1_k': 159, 'popularity_weight': 0.19848605137787204, 'num_iterations': 387, 'process_playtime': 'log'}",0.3443333496396419,0.0074024022412342,48.928183794021606,0.337073788796193,0.3854708610858528,0.0079152074306863,0.0049156627399845
"{'alpha1': 0.09574322795079368, 'alpha2': 0.0, 'stage1_k': 250, 'popularity_weight': 0.0, 'num_iterations': 600, 'process_playtime': 'log'}",0.3624414980715333,0.0054740620058239,37.03397464752197,0.35401494204339,0.4101919822310119,0.0060771915023435,0.0040009974031492
"{'alpha1': 0.20037963170316014, 'alpha2': 0.00018338225547903658, 'stage1_k': 112, 'popularity_weight': 0.10366374086034405, 'num_iterations': 323, 'process_playtime': 'log'}",0.3610389902402921,0.0062258146757311,36.54967999458313,0.3527274004989327,0.408137998774662,0.0068464268324597,0.0039374344233819
"{'alpha1': 0.10027733811505864, 'alpha2': 0.0, 'stage1_k': 50, 'popularity_weight': 0.0, 'num_iterations': 75, 'process_playtime': 'log'}",0.3622955327920441,0.0055679379681154,31.985530853271484,0.3539403168135059,0.4096417566704266,0.006123848448729,0.0045736951973457
"{'alpha1': 0.00436110169785603, 'alpha2': 0.738926524474114, 'stage1_k': 225, 'popularity_weight': 0.19253334200608993, 'num_iterations': 537, 'process_playtime': 'log'}",0.3376394982092502,0.0068935823322835,46.31133818626404,0.3307784513630009,0.3765187636713296,0.0076577000262239,0.0040229242182602
"{'alpha1': 0.11784790036522758, 'alpha2': 0.304310502185289, 'stage1_k': 221, 'popularity_weight': 7.518859305741813e-05, 'num_iterations': 234, 'process_playtime': 'log'}",0.3490721591344694,0.0077117810761122,37.02795600891113,0.3416248077967821,0.3912738167146966,0.0082378646315643,0.0058005696519448
"{'alpha1': 0.09873020302470016, 'alpha2': 0.0, 'stage1_k': 250, 'popularity_weight': 0.0, 'num_iterations': 600, 'process_playtime': 'log'}",0.3624638571329973,0.0053309237250137,32.78240203857422,0.3540532529302911,0.4101239476149992,0.0059099945558686,0.0039340700686123
"{'alpha1': 0.7499334273643194, 'alpha2': 0.33837240568175153, 'stage1_k': 169, 'popularity_weight': 0.010257489418225178, 'num_iterations': 562, 'process_playtime': 'log'}",0.3447441780971519,0.0080653674138655,52.97493004798889,0.3374558964772263,0.3860444406100635,0.0083431760697876,0.0068057853239819
"{'alpha1': 0.24645822500234715, 'alpha2': 0.26161332603264864, 'stage1_k': 78, 'popularity_weight': 0.19995871070014626, 'num_iterations': 547, 'process_playtime': 'log'}",0.3532675565865539,0.0061896940930411,39.188008069992065,0.3454672103788558,0.3974695184301769,0.0069990787660117,0.0027376327255863
"{'alpha1': 0.5247161415681902, 'alpha2': 0.4076175792099416, 'stage1_k': 229, 'popularity_weight': 0.1991262425024456, 'num_iterations': 189, 'process_playtime': 'log'}",0.3485742652469061,0.0073509804031132,44.93842101097107,0.3410202411445358,0.391380401827005,0.0078990226840497,0.0046135534931704
"{'alpha1': 0.5547267260965858, 'alpha2': 0.01162373950650589, 'stage1_k': 217, 'popularity_weight': 0.19803266662223748, 'num_iterations': 494, 'process_playtime': 'log'}",0.353265393517504,0.0064516951945359,55.58220911026001,0.3454054960824027,0.3978048123164113,0.0071229492002255,0.0033618050318964
"{'alpha1': 0.5823689765504857, 'alpha2': 0.7411422560729712, 'stage1_k': 155, 'popularity_weight': 0.19030918834087387, 'num_iterations': 79, 'process_playtime': 'log'}",0.3449699445445172,0.0079390718871668,57.574227809906006,0.3376916753299473,0.3862134700937463,0.0083285796380611,0.0061203216601235
"{'alpha1': 0.46946582296953404, 'alpha2': 0.0012069252815789804, 'stage1_k': 199, 'popularity_weight': 0.005227944996655822, 'num_iterations': 447, 'process_playtime': 'log'}",0.3557798898326121,0.0058986203670652,45.96540188789368,0.3476436849038737,0.4018850510954634,0.0065990998489729,0.0037414413145798
"{'alpha1': 0.5652265153486662, 'alpha2': 0.42395541516644886, 'stage1_k': 241, 'popularity_weight': 0.00013570915793945651, 'num_iterations': 451, 'process_playtime': 'log'}",0.3482506295042263,0.0073596057628455,45.14219069480896,0.3406760194592242,0.391173419759238,0.0078780575941658,0.0049272429141142
"{'alpha1': 0.2736957139322742, 'alpha2': 0.0007104129278554807, 'stage1_k': 172, 'popularity_weight': 0.10922161746026467, 'num_iterations': 295, 'process_playtime': 'log'}",0.3598228555486717,0.0060116012128511,35.80280089378357,0.3516458465126561,0.4061592400860942,0.0066273622509318,0.00335009338225
"{'alpha1': 0.10034755334074379, 'alpha2': 0.0, 'stage1_k': 50, 'popularity_weight': 0.0, 'num_iterations': 600, 'process_playtime': 'log'}",0.3622955327920441,0.0055679379681154,31.858938932418823,0.3539403168135059,0.4096417566704266,0.006123848448729,0.0045736951973457
"{'alpha1': 0.10360897390349774, 'alpha2': 0.0, 'stage1_k': 173, 'popularity_weight': 0.0, 'num_iterations': 75, 'process_playtime': 'log'}",0.3625501389378116,0.0054284495510948,32.69910717010498,0.3541772399923464,0.4099965662954473,0.0060237476950935,0.0042257470362134
"{'alpha1': 0.00029694018954112844, 'alpha2': 0.3060738796102166, 'stage1_k': 208, 'popularity_weight': 0.07700362867966913, 'num_iterations': 264, 'process_playtime': 'log'}",0.3416443800931634,0.0069738459728599,35.44636106491089,0.3348322064510852,0.3802466973982732,0.0076562318738622,0.003561459084886
"{'alpha1': 0.3542424400655305, 'alpha2': 0.3378498892769685, 'stage1_k': 124, 'popularity_weight': 0.0003467865993399101, 'num_iterations': 128, 'process_playtime': 'log'}",0.3520317325145787,0.0067948660178852,42.32750415802002,0.344174815412145,0.3965542627617027,0.0076639399563636,0.0026975753081455
"{'alpha1': 0.7478091899007279, 'alpha2': 0.0007099462174279261, 'stage1_k': 180, 'popularity_weight': 0.0899402380570731, 'num_iterations': 236, 'process_playtime': 'log'}",0.3478995801170217,0.0078361834716064,54.94278001785278,0.340356539116889,0.3906434791177744,0.0082930388676087,0.0057572730979016
"{'alpha1': 0.13599872778271577, 'alpha2': 0.0043012068714933524, 'stage1_k': 77, 'popularity_weight': 0.12611227626860608, 'num_iterations': 533, 'process_playtime': 'log'}",0.3619876572722407,0.0060378422275082,21.525989055633545,0.3536989999502681,0.4089567154300854,0.0065706068030352,0.00410047179561
"{'alpha1': 0.0997133042770563, 'alpha2': 0.0, 'stage1_k': 250, 'popularity_weight': 0.0, 'num_iterations': 75, 'process_playtime': 'log'}",0.362387394349795,0.0053897348320581,19.62619113922119,0.3540117069570014,0.4098496229089592,0.0059392177478615,0.0044219907337703
"{'alpha1': 0.1006518895195464, 'alpha2': 0.0, 'stage1_k': 250, 'popularity_weight': 0.0, 'num_iterations': 75, 'process_playtime': 'log'}",0.3624671129958132,0.0055020415166516,20.102568864822388,0.3541115766944545,0.4098151520368461,0.0060770504576241,0.0043897055557491
"{'alpha1': 0.3948258960235761, 'alpha2': 0.32028985572205587, 'stage1_k': 113, 'popularity_weight': 0.19975159504992926, 'num_iterations': 368, 'process_playtime': 'log'}",0.3517284611933945,0.0070184422649011,25.589783668518063,0.343964779107188,0.3957226596818985,0.007757451438676,0.00394295153032
"{'alpha1': 0.09745764583250725, 'alpha2': 0.0, 'stage1_k': 250, 'popularity_weight': 0.0, 'num_iterations': 600, 'process_playtime': 'log'}",0.3623870100266124,0.0054506507498402,24.230982780456543,0.3539567171188578,0.4101586698372215,0.0060629562746399,0.0038965999048587
"{'alpha1': 0.2189429161574854, 'alpha2': 0.7229241626763792, 'stage1_k': 163, 'popularity_weight': 0.0006604137259355494, 'num_iterations': 406, 'process_playtime': 'log'}",0.3451385149622503,0.0078892946819347,36.025927782058716,0.337804717202909,0.3866967022651852,0.0083180781781423,0.0058505383979695
"{'alpha1': 0.10598961807013646, 'alpha2': 0.0038535963906957413, 'stage1_k': 195, 'popularity_weight': 0.19683424679441822, 'num_iterations': 572, 'process_playtime': 'log'}",0.3614379482135599,0.0060738348032772,27.86269521713257,0.3532123996902331,0.408049389845745,0.006743322248488,0.0025471184665679
"{'alpha1': 0.4689714063059178, 'alpha2': 0.7032205184826266, 'stage1_k': 182, 'popularity_weight': 0.002246409889644108, 'num_iterations': 324, 'process_playtime': 'log'}",0.3458050606544123,0.0075711010714549,38.807045221328735,0.3384676193383377,0.3873838947788352,0.0079538781445237,0.0060781916020166
"{'alpha1': 0.0729415056282069, 'alpha2': 0.0, 'stage1_k': 50, 'popularity_weight': 0.0, 'num_iterations': 600, 'process_playtime': 'log'}",0.3628718983734771,0.0057258241768015,21.201483964920044,0.3544141027365983,0.4107994069824576,0.0062773495529707,0.0046191678462791
"{'alpha1': 0.07182116124340747, 'alpha2': 0.0, 'stage1_k': 162, 'popularity_weight': 0.0, 'num_iterations': 600, 'process_playtime': 'log'}",0.363096788142988,0.0056892734053248,22.73148083686829,0.3546442556413383,0.4109944723190025,0.0062607639164119,0.0044331779853117
"{'alpha1': 0.07077306440643291, 'alpha2': 0.0, 'stage1_k': 250, 'popularity_weight': 0.0, 'num_iterations': 600, 'process_playtime': 'log'}",0.3632053019363727,0.0055214093693828,22.597121953964233,0.3547880914757103,0.4109028278801268,0.0060769485459122,0.004367956201533
"{'alpha1': 0.36795571134800387, 'alpha2': 0.006182502114944673, 'stage1_k': 172, 'popularity_weight': 0.1942735421623616, 'num_iterations': 361, 'process_playtime': 'log'}",0.3581327142380564,0.0057112785076604,24.04664826393127,0.3499728765460723,0.4043717944926333,0.0064068216905914,0.0036087851746332
"{'alpha1': 0.14748116552391427, 'alpha2': 0.0, 'stage1_k': 228, 'popularity_weight': 0.1218851197785254, 'num_iterations': 600, 'process_playtime': 'log'}",0.3622445057350578,0.0059490338827838,22.351567029953003,0.3539614597014442,0.4091817665922013,0.0065042143057383,0.0040788309085176
"{'alpha1': 0.14724885042442915, 'alpha2': 0.0, 'stage1_k': 250, 'popularity_weight': 0.125785584314248, 'num_iterations': 600, 'process_playtime': 'log'}",0.3622460356343935,0.0059054979609322,23.293870210647583,0.3539600346088155,0.4092000414460026,0.0064620887283494,0.004038441374931
"{'alpha1': 0.6568358353717499, 'alpha2': 0.4982679880905828, 'stage1_k': 97, 'popularity_weight': 0.0021141469182331066, 'num_iterations': 417, 'process_playtime': 'log'}",0.3466916834337752,0.0073736708487139,33.080442667007446,0.3391367126797034,0.389503184373516,0.0080053788578763,0.0038770054531995
"{'alpha1': 0.0007767178857339132, 'alpha2': 0.00373483833420299, 'stage1_k': 247, 'popularity_weight': 0.0003065668342357554, 'num_iterations': 401, 'process_playtime': 'log'}",0.3426084608832749,0.0071022640342975,21.361750841140747,0.3360688804476202,0.3796660833519852,0.0076036908018706,0.0049337101137722
"{'alpha1': 0.0, 'alpha2': 0.75, 'stage1_k': 50, 'popularity_weight': 0.0, 'num_iterations': 600, 'process_playtime': 'log'}",0.3079484808121944,0.0067456152843681,30.016151905059814,0.3047936519652921,0.3258258442779739,0.0077379561293459,0.0017295969939641
"{'alpha1': 0.0, 'alpha2': 0.0, 'stage1_k': 101, 'popularity_weight': 0.0, 'num_iterations': 75, 'process_playtime': 'log'}",0.1230305101160198,0.0132071449047806,19.161717891693115,0.1238333870642831,0.1184808740758615,0.013235967503841,0.0130829679464631
"{'alpha1': 0.47444520265887347, 'alpha2': 0.0, 'stage1_k': 50, 'popularity_weight': 0.0, 'num_iterations': 75, 'process_playtime': 'log'}",0.3555302635069366,0.0059305450181952,24.24878692626953,0.347385392020487,0.4016845352634843,0.0066049867161906,0.0039264965137067
"{'alpha1': 0.17775768588340962, 'alpha2': 0.0, 'stage1_k': 50, 'popularity_weight': 0.0, 'num_iterations': 198, 'process_playtime': 'log'}",0.3616658604157587,0.0058770275989941,22.714364767074585,0.3532510469217944,0.4093498035482234,0.0064533737020583,0.0041064354178045
"{'alpha1': 0.04052983557401711, 'alpha2': 0.0, 'stage1_k': 148, 'popularity_weight': 0.0, 'num_iterations': 271, 'process_playtime': 'log'}",0.3637201970705332,0.0058284448286119,20.764748096466064,0.3553765052999387,0.4110011171039016,0.006275830930369,0.0048791381059587
"{'alpha1': 0.1488949283080982, 'alpha2': 0.75, 'stage1_k': 119, 'popularity_weight': 0.05292440853938038, 'num_iterations': 404, 'process_playtime': 'log'}",0.3445678182095851,0.0071095626425539,34.040956258773804,0.3371531493737321,0.3865842749460854,0.0078932837321069,0.0036236900282309
"{'alpha1': 0.23926354080856413, 'alpha2': 0.0, 'stage1_k': 148, 'popularity_weight': 0.19818321704835978, 'num_iterations': 152, 'process_playtime': 'log'}",0.3603806827714917,0.0063613154741079,23.799735069274902,0.352107759371034,0.4072605820407518,0.0069503390380169,0.0040362077417924
"{'alpha1': 0.10005978051029449, 'alpha2': 0.75, 'stage1_k': 240, 'popularity_weight': 0.198038706612054, 'num_iterations': 75, 'process_playtime': 'log'}",0.3423092367943569,0.0069394582301632,36.16392707824707,0.3351266459456072,0.3830105849372717,0.0075453172233547,0.0045727170115539
"{'alpha1': 0.4776357776284304, 'alpha2': 0.75, 'stage1_k': 69, 'popularity_weight': 0.0018838830929725024, 'num_iterations': 75, 'process_playtime': 'log'}",0.3464858842579915,0.0073358244242615,35.36581087112427,0.3389799451655792,0.3890195391149945,0.0079104591256064,0.0040871007214927
"{'alpha1': 0.08915238342834406, 'alpha2': 0.0, 'stage1_k': 101, 'popularity_weight': 0.2, 'num_iterations': 523, 'process_playtime': 'log'}",0.3620960114263427,0.0059763957227333,21.34878301620483,0.3539647117893904,0.4081733760357386,0.006524952009656,0.0029618629367963
"{'alpha1': 0.75, 'alpha2': 0.0, 'stage1_k': 50, 'popularity_weight': 4.369454768683707e-18, 'num_iterations': 600, 'process_playtime': 'log'}",0.3475857444013479,0.0076858721091859,31.123427867889404,0.3400471384335307,0.3903045115523116,0.0081632421468324,0.0055297852606812
"{'alpha1': 0.6058083149068827, 'alpha2': 0.75, 'stage1_k': 219, 'popularity_weight': 0.09091332375837384, 'num_iterations': 600, 'process_playtime': 'log'}",0.3444343988389788,0.0080425755111632,35.981849908828735,0.3371644827781122,0.3856305898505572,0.0084043288143129,0.0066069342647151
"{'alpha1': 0.49625298862916734, 'alpha2': 0.75, 'stage1_k': 189, 'popularity_weight': 0.1811224010794977, 'num_iterations': 600, 'process_playtime': 'log'}",0.3451750145770194,0.0079359174106413,34.52901768684387,0.3378361255176754,0.3867620525799689,0.008289236718977,0.0065571951337473
"{'alpha1': 0.75, 'alpha2': 0.75, 'stage1_k': 183, 'popularity_weight': 0.05071080388210476, 'num_iterations': 75, 'process_playtime': 'log'}",0.3423329390766785,0.0075391521508314,40.63867211341858,0.3352476249158552,0.3824830526546772,0.0080349347968677,0.0051503328912343
